prefixo_veiculo,veiculo_acessivel_pessoas_deficiencia,horario_universal_localizacao_capturada,latitude_localizada,longitude_localizada,sv,is,hora_referencia_infos,letreiro_completo,codigo_linha,sentido_linha,letreiro_destino_linha,letreiro_origem_linha,quantidade_veiculos_localizados
51094,True,2024-10-14T00:14:00Z,-23.62749625,-46.60624825,,,21:14,5030-10,34437,2,TERM. SACOMÃ,JD. MARIA ESTELA,3
21735,True,2024-10-14T00:14:32Z,-23.532875625000003,-46.6451405,,,21:14,1732-10,671,1,TERM. AMARAL GURGEL,VL. SABRINA,2
21736,True,2024-10-14T00:14:12Z,-23.4875855,-46.607380500000005,,,21:14,1732-10,671,1,TERM. AMARAL GURGEL,VL. SABRINA,2
66293,True,2024-10-14T00:14:22Z,-23.755557000000003,-46.657382,,,21:14,6116-10,33954,2,TERM. GRAJAÚ,JD. PRAINHA,2
66524,True,2024-10-14T00:14:12Z,-23.7554115,-46.659749500000004,,,21:14,6116-10,33954,2,TERM. GRAJAÚ,JD. PRAINHA,2
51107,True,2024-10-14T00:14:28Z,-23.573185000000002,-46.5403035,,,21:14,575C-10,34454,2,VL MATIAS,IPIRANGA,1
72941,True,2024-10-14T00:14:05Z,-23.686469000000002,-46.780176,,,21:14,6821-10,32789,2,TERM. CAPELINHA,JD. JANGADEIRO,3
72800,True,2024-10-14T00:14:25Z,-23.659999,-46.767052,,,21:14,6821-10,32789,2,TERM. CAPELINHA,JD. JANGADEIRO,3
72940,True,2024-10-14T00:14:24Z,-23.659520999999998,-46.766727,,,21:14,6821-10,32789,2,TERM. CAPELINHA,JD. JANGADEIRO,3
47339,True,2024-10-14T00:14:20Z,-23.57301,-46.490624999999994,,,21:14,3728-10,33793,2,PQ. SAVOY CITY,METRÔ ARTUR ALVIM,2
47385,True,2024-10-14T00:14:09Z,-23.542378,-46.48379425,,,21:14,3728-10,33793,2,PQ. SAVOY CITY,METRÔ ARTUR ALVIM,2
22867,True,2024-10-14T00:14:30Z,-23.515024500000003,-46.616318500000006,,,21:14,971V-10,619,1,SHOP. CENTER NORTE,JD. VISTA ALEGRE,4
22478,True,2024-10-14T00:14:35Z,-23.465833500000002,-46.679323,,,21:14,971V-10,619,1,SHOP. CENTER NORTE,JD. VISTA ALEGRE,4
22269,True,2024-10-14T00:14:33Z,-23.452450499999998,-46.691888,,,21:14,971V-10,619,1,SHOP. CENTER NORTE,JD. VISTA ALEGRE,4
22763,True,2024-10-14T00:14:10Z,-23.50028175,-46.6361265,,,21:14,971V-10,619,1,SHOP. CENTER NORTE,JD. VISTA ALEGRE,4
72048,True,2024-10-14T00:14:03Z,-23.653719000000002,-46.762564,,,21:14,6825-10,14,1,TERM. CAPELINHA,VALO VELHO,2
72047,True,2024-10-14T00:14:19Z,-23.6553155,-46.763464,,,21:14,6825-10,14,1,TERM. CAPELINHA,VALO VELHO,2
26170,True,2024-10-14T00:14:35Z,-23.52323975,-46.593453875,,,21:14,172Y-10,33630,2,METRÔ BELÉM,VL. CONSTANÇA,1
51028,True,2024-10-14T00:14:34Z,-23.579954375,-46.639447624999995,,,21:14,5705-10,34425,2,METRÔ VERGUEIRO,TERM. SACOMÃ,1
55159,True,2024-10-14T00:14:16Z,-23.566259000000002,-46.507381,,,21:14,364A-10,34014,2,SHOP. ARICANDUVA,HOSP. IPIRANGA,4
55282,True,2024-10-14T00:14:25Z,-23.584251875,-46.577646875,,,21:14,364A-10,34014,2,SHOP. ARICANDUVA,HOSP. IPIRANGA,4
55477,True,2024-10-14T00:11:55Z,-23.5959155,-46.50609,,,21:14,364A-10,34014,2,SHOP. ARICANDUVA,HOSP. IPIRANGA,4
55448,True,2024-10-14T00:14:01Z,-23.5960185,-46.526118,,,21:14,364A-10,34014,2,SHOP. ARICANDUVA,HOSP. IPIRANGA,4
10600,True,2024-10-14T00:14:36Z,-23.4854615,-46.740288750000005,,,21:14,8007-10,1257,1,TERM. PIRITUBA,HAB. TURÍSTICA,1
76096,True,2024-10-14T00:14:27Z,-23.5827664375,-46.67444162500001,,,21:14,637P-10,32815,2,TERM. PINHEIROS,TERM. STO. AMARO,3
76058,True,2024-10-14T00:14:25Z,-23.566628,-46.701685499999996,,,21:14,637P-10,32815,2,TERM. PINHEIROS,TERM. STO. AMARO,3
76939,True,2024-10-14T00:14:19Z,-23.634339500000003,-46.693918249999996,,,21:14,637P-10,32815,2,TERM. PINHEIROS,TERM. STO. AMARO,3
10608,True,2024-10-14T00:14:11Z,-23.5120405,-46.756833,,,21:14,8003-10,34021,2,TERM. LAPA,REMÉDIOS,3
10657,True,2024-10-14T00:14:36Z,-23.5200685,-46.700133,,,21:14,8003-10,34021,2,TERM. LAPA,REMÉDIOS,3
10659,True,2024-10-14T00:14:40Z,-23.511964,-46.756433,,,21:14,8003-10,34021,2,TERM. LAPA,REMÉDIOS,3
80063,True,2024-10-14T00:14:15Z,-23.5693305,-46.756902874999994,,,21:14,748R-10,501,1,METRÔ BARRA FUNDA,JD. JOÃO XXIII,3
80060,True,2024-10-14T00:14:01Z,-23.525332,-46.683056125,,,21:14,748R-10,501,1,METRÔ BARRA FUNDA,JD. JOÃO XXIII,3
80065,True,2024-10-14T00:14:17Z,-23.5998095,-46.7914545,,,21:14,748R-10,501,1,METRÔ BARRA FUNDA,JD. JOÃO XXIII,3
21994,True,2024-10-14T00:14:33Z,-23.4319375,-46.7268755,,,21:14,971R-10,614,1,METRÔ SANTANA,CPTM JARAGUÁ,6
21997,True,2024-10-14T00:13:49Z,-23.454421500000002,-46.7374495,,,21:14,971R-10,614,1,METRÔ SANTANA,CPTM JARAGUÁ,6
21998,True,2024-10-14T00:14:08Z,-23.500294750000002,-46.636613874999995,,,21:14,971R-10,614,1,METRÔ SANTANA,CPTM JARAGUÁ,6
21981,True,2024-10-14T00:14:00Z,-23.470779,-46.676045,,,21:14,971R-10,614,1,METRÔ SANTANA,CPTM JARAGUÁ,6
21413,True,2024-10-14T00:12:11Z,-23.454421500000002,-46.7374495,,,21:14,971R-10,614,1,METRÔ SANTANA,CPTM JARAGUÁ,6
21299,True,2024-10-14T00:14:16Z,-23.484657499999997,-46.6532295,,,21:14,971R-10,614,1,METRÔ SANTANA,CPTM JARAGUÁ,6
55503,True,2024-10-14T00:14:11Z,-23.602627,-46.5401095,,,21:14,5025-10,1564,1,METRÔ TAMANDUATEÍ,JD. GUAIRACÁ,1
72824,True,2024-10-14T00:14:29Z,-23.6476845,-46.763338000000005,,,21:14,6818-10,28,1,TERM. CAPELINHA,JD. VALE DAS VIRTUDES,3
72825,True,2024-10-14T00:13:58Z,-23.655842999999997,-46.7727765,,,21:14,6818-10,28,1,TERM. CAPELINHA,JD. VALE DAS VIRTUDES,3
72466,True,2024-10-14T00:13:55Z,-23.655842999999997,-46.7727765,,,21:14,6818-10,28,1,TERM. CAPELINHA,JD. VALE DAS VIRTUDES,3
86183,True,2024-10-14T00:14:32Z,-23.5621535,-46.685160999999994,,,21:14,7002-10,772,1,HOSP. DAS CLÍNICAS,JD. ROSA MARIA,2
86341,True,2024-10-14T00:14:27Z,-23.592091250000003,-46.756093250000006,,,21:14,7002-10,772,1,HOSP. DAS CLÍNICAS,JD. ROSA MARIA,2
78978,True,2024-10-14T00:14:07Z,-23.6686645,-46.763990500000006,,,21:14,6047-10,1224,1,STO. AMARO,JD. LÍDIA,2
78167,True,2024-10-14T00:14:14Z,-23.666106999999997,-46.762095,,,21:14,6047-10,1224,1,STO. AMARO,JD. LÍDIA,2
10587,True,2024-10-14T00:14:11Z,-23.5196005,-46.700601,,,21:14,8004-10,1254,1,TERM. LAPA,STA. MÔNICA,1
48892,True,2024-10-14T00:14:17Z,-23.613977,-46.476685,,,21:14,4015-10,2188,1,JD. RODOLFO PIRANI,TERM. SÃO MATEUS,1
66264,True,2024-10-14T00:14:05Z,-23.74767275,-46.6662515,,,21:14,6115-10,1185,1,TERM. GRAJAÚ,CANTINHO DO CÉU,4
66316,True,2024-10-14T00:13:59Z,-23.7403345,-46.691452999999996,,,21:14,6115-10,1185,1,TERM. GRAJAÚ,CANTINHO DO CÉU,4
66281,True,2024-10-14T00:14:09Z,-23.7552155,-46.6773115,,,21:14,6115-10,1185,1,TERM. GRAJAÚ,CANTINHO DO CÉU,4
66752,True,2024-10-14T00:14:35Z,-23.7513335,-46.666135499999996,,,21:14,6115-10,1185,1,TERM. GRAJAÚ,CANTINHO DO CÉU,4
26074,True,2024-10-14T00:14:27Z,-23.45376775,-46.607023,,,21:14,1786-10,649,1,METRÔ SANTANA,VL. ALBERTINA,3
26144,True,2024-10-14T00:14:01Z,-23.45376775,-46.607023,,,21:14,1786-10,649,1,METRÔ SANTANA,VL. ALBERTINA,3
26230,True,2024-10-14T00:14:16Z,-23.4718305,-46.617644999999996,,,21:14,1786-10,649,1,METRÔ SANTANA,VL. ALBERTINA,3
10202,True,2024-10-14T00:14:17Z,-23.483293,-46.7521915,,,21:14,8008-10,1258,1,TERM. PIRITUBA,STA. MÔNICA,1
26091,True,2024-10-14T00:14:16Z,-23.447599,-46.6086385,,,21:14,1775-10,33406,2,SHOP. CENTER NORTE,VL. ALBERTINA,2
26227,True,2024-10-14T00:14:01Z,-23.47651825,-46.631984,,,21:14,1775-10,33406,2,SHOP. CENTER NORTE,VL. ALBERTINA,2
11825,True,2024-10-14T00:14:39Z,-23.4979585,-46.7069405,,,21:14,8594-10,432,1,PÇA. RAMOS DE AZEVEDO,CID. D'ABRIL ,4
11838,True,2024-10-14T00:14:03Z,-23.546194,-46.642987,,,21:14,8594-10,432,1,PÇA. RAMOS DE AZEVEDO,CID. D'ABRIL ,4
11836,True,2024-10-14T00:14:20Z,-23.45139,-46.7459295,,,21:14,8594-10,432,1,PÇA. RAMOS DE AZEVEDO,CID. D'ABRIL ,4
11827,True,2024-10-14T00:14:34Z,-23.4546235,-46.7441885,,,21:14,8594-10,432,1,PÇA. RAMOS DE AZEVEDO,CID. D'ABRIL ,4
66846,True,2024-10-14T00:13:56Z,-23.7403345,-46.691452999999996,,,21:14,6016-41,1706,1,TERM. GRAJAÚ,JD. PORTO VELHO,1
36629,True,2024-10-14T00:14:03Z,-23.544784,-46.4105195,,,21:14,3033-10,33736,2,SÃO MATEUS,GUAIANASES,4
36508,True,2024-10-14T00:14:09Z,-23.59494,-46.4498545,,,21:14,3033-10,33736,2,SÃO MATEUS,GUAIANASES,4
36665,True,2024-10-14T00:14:02Z,-23.5947165,-46.442795000000004,,,21:14,3033-10,33736,2,SÃO MATEUS,GUAIANASES,4
36002,True,2024-10-14T00:14:17Z,-23.554381499999998,-46.401443,,,21:14,3033-10,33736,2,SÃO MATEUS,GUAIANASES,4
41782,True,2024-10-14T00:14:07Z,-23.583903499999998,-46.5856135,,,21:14,3160-10,32893,2,TERM. PQ. D. PEDRO II,TERM. VL. PRUDENTE,3
41822,True,2024-10-14T00:14:29Z,-23.5468765,-46.629836,,,21:14,3160-10,32893,2,TERM. PQ. D. PEDRO II,TERM. VL. PRUDENTE,3
41530,True,2024-10-14T00:14:14Z,-23.583903499999998,-46.5856135,,,21:14,3160-10,32893,2,TERM. PQ. D. PEDRO II,TERM. VL. PRUDENTE,3
80977,True,2024-10-14T00:14:04Z,-23.5711405,-46.7591575,,,21:14,809T-10,35014,2,LAPA,COHAB RAPOSO TAVARES,1
72760,True,2024-10-14T00:13:59Z,-23.683948,-46.7815925,,,21:14,6836-10,32781,2,TERM. JOÃO DIAS,CAPÃO REDONDO,2
72769,True,2024-10-14T00:14:04Z,-23.666895750000002,-46.75493725,,,21:14,6836-10,32781,2,TERM. JOÃO DIAS,CAPÃO REDONDO,2
80200,True,2024-10-14T00:14:18Z,-23.58973,-46.735707500000004,,,21:14,8019-31,2574,1,TERM. VL. SÔNIA,PQ. CONTINENTAL,1
78034,True,2024-10-14T00:14:08Z,-23.650244,-46.7076885,,,21:14,6042-10,33987,2,STO. AMARO,JD. TRÊS ESTRELAS,2
78138,True,2024-10-14T00:14:35Z,-23.64505,-46.7459375,,,21:14,6042-10,33987,2,STO. AMARO,JD. TRÊS ESTRELAS,2
77872,True,2024-10-14T00:14:28Z,-23.6616255,-46.7499585,,,21:14,647P-10,1316,1,TERM. PINHEIROS,COHAB ADVENTISTA,3
77875,True,2024-10-14T00:14:27Z,-23.5659475,-46.702247,,,21:14,647P-10,1316,1,TERM. PINHEIROS,COHAB ADVENTISTA,3
77870,True,2024-10-14T00:14:38Z,-23.667233000000003,-46.774292,,,21:14,647P-10,1316,1,TERM. PINHEIROS,COHAB ADVENTISTA,3
11456,True,2024-10-14T00:14:10Z,-23.485881499999998,-46.725865,,,21:14,8300-10,1264,1,TERM. LAPA,TERM. PIRITUBA,1
71372,True,2024-10-14T00:14:00Z,-23.616715000000003,-46.678576625000005,,,21:14,675I-10,68,1,METRÔ SÃO JUDAS,TERM. JOÃO DIAS,1
22463,True,2024-10-14T00:13:58Z,-23.450320249999997,-46.68110299999999,,,21:14,971V-10,33387,2,SHOP. CENTER NORTE,JD. VISTA ALEGRE,3
22462,True,2024-10-14T00:14:27Z,-23.4513575,-46.691139,,,21:14,971V-10,33387,2,SHOP. CENTER NORTE,JD. VISTA ALEGRE,3
22473,True,2024-10-14T00:14:04Z,-23.500037,-46.647609,,,21:14,971V-10,33387,2,SHOP. CENTER NORTE,JD. VISTA ALEGRE,3
77608,True,2024-10-14T00:14:36Z,-23.58495,-46.719408,,,21:14,857A-10,1925,1,METRÔ STA. CRUZ,TERM. CAMPO LIMPO,3
77602,True,2024-10-14T00:14:26Z,-23.580563,-46.6637285,,,21:14,857A-10,1925,1,METRÔ STA. CRUZ,TERM. CAMPO LIMPO,3
77607,True,2024-10-14T00:13:59Z,-23.59849075,-46.63781375,,,21:14,857A-10,1925,1,METRÔ STA. CRUZ,TERM. CAMPO LIMPO,3
55447,True,2024-10-14T00:10:39Z,-23.637983499999997,-46.4381035,,,21:14,4027-41,35077,2,SÃO MATEUS,MORRO DO CRUZEIRO,1
22680,True,2024-10-14T00:13:55Z,-23.483224999999997,-46.6329525,,,21:14,1756-10,547,1,METRÔ SANTANA,PEDRA BRANCA,2
22624,True,2024-10-14T00:14:31Z,-23.503129,-46.6243705,,,21:14,1756-10,547,1,METRÔ SANTANA,PEDRA BRANCA,2
16109,True,2024-10-14T00:13:55Z,-23.485495,-46.703328,,,21:14,139A-10,35219,2,LAPA,VL. IÓRIO,1
16476,True,2024-10-14T00:14:10Z,-23.454214999999998,-46.737634,,,21:14,9011-21,34536,2,CITY JARAGUÁ,CPTM JARAGUÁ,3
16126,True,2024-10-14T00:14:39Z,-23.4438675,-46.734864,,,21:14,9011-21,34536,2,CITY JARAGUÁ,CPTM JARAGUÁ,3
16572,True,2024-10-14T00:14:00Z,-23.446984,-46.7225025,,,21:14,9011-21,34536,2,CITY JARAGUÁ,CPTM JARAGUÁ,3
16370,True,2024-10-14T00:13:49Z,-23.457057499999998,-46.720086,,,21:14,8017-10,1261,1,TERM. PIRITUBA,CPTM VL. AURORA,2
16317,True,2024-10-14T00:14:38Z,-23.438237,-46.746818000000005,,,21:14,8017-10,1261,1,TERM. PIRITUBA,CPTM VL. AURORA,2
61444,True,2024-10-14T00:14:10Z,-23.661956500000002,-46.693298,,,21:14,695H-10,33964,2,TERM. STO. AMARO,JD. HERPLIN,2
61453,True,2024-10-14T00:14:01Z,-23.78837,-46.715108,,,21:14,695H-10,33964,2,TERM. STO. AMARO,JD. HERPLIN,2
48160,True,2024-10-14T00:14:05Z,-23.623746750000002,-46.4647255,,,21:14,4016-10,2189,1,JD. RODOLFO PIRANI,TERM. SÃO MATEUS,2
48716,True,2024-10-14T00:13:57Z,-23.61345925,-46.4761955,,,21:14,4016-10,2189,1,JD. RODOLFO PIRANI,TERM. SÃO MATEUS,2
31613,True,2024-10-14T00:13:40Z,-23.602150625,-46.482904125,,,21:14,407K-10,2168,1,METRÔ CARRÃO,TERM. SÃO MATEUS,1
11567,True,2024-10-14T00:14:25Z,-23.4948335,-46.708865,,,21:14,8544-10,430,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,1
21262,True,2024-10-14T00:14:01Z,-23.49681075,-46.61547175,,,21:14,107T-10,33389,2,TERM. PINHEIROS,METRÔ TUCURUVI,3
21363,True,2024-10-14T00:14:25Z,-23.481503500000002,-46.60353,,,21:14,107T-10,33389,2,TERM. PINHEIROS,METRÔ TUCURUVI,3
21258,True,2024-10-14T00:14:28Z,-23.57262525,-46.6753555,,,21:14,107T-10,33389,2,TERM. PINHEIROS,METRÔ TUCURUVI,3
55245,True,2024-10-14T00:14:09Z,-23.598761,-46.5339095,,,21:14,524L-10,34483,2,METRÔ TATUAPÉ,PQ. SÃO LUCAS,2
55264,True,2024-10-14T00:14:40Z,-23.5650575,-46.559216,,,21:14,524L-10,34483,2,METRÔ TATUAPÉ,PQ. SÃO LUCAS,2
22576,True,2024-10-14T00:14:21Z,-23.473242499999998,-46.665350000000004,,,21:14,1745-10,546,1,SHOP. CENTER NORTE,VL.NOVA CACHOEIRINHA,5
22588,True,2024-10-14T00:14:15Z,-23.486286,-46.652302999999996,,,21:14,1745-10,546,1,SHOP. CENTER NORTE,VL.NOVA CACHOEIRINHA,5
22693,True,2024-10-14T00:13:54Z,-23.473242499999998,-46.665350000000004,,,21:14,1745-10,546,1,SHOP. CENTER NORTE,VL.NOVA CACHOEIRINHA,5
22692,True,2024-10-14T00:14:28Z,-23.473242499999998,-46.665350000000004,,,21:14,1745-10,546,1,SHOP. CENTER NORTE,VL.NOVA CACHOEIRINHA,5
22581,True,2024-10-14T00:13:42Z,-23.513889875,-46.61619675,,,21:14,1745-10,546,1,SHOP. CENTER NORTE,VL.NOVA CACHOEIRINHA,5
63505,True,2024-10-14T00:14:40Z,-23.6896565,-46.635254,,,21:14,607C-10,1977,1,ITAIM BIBI,JD. MIRIAM,4
63535,True,2024-10-14T00:14:21Z,-23.6896565,-46.635254,,,21:14,607C-10,1977,1,ITAIM BIBI,JD. MIRIAM,4
63529,True,2024-10-14T00:14:19Z,-23.607378000000004,-46.6935535,,,21:14,607C-10,1977,1,ITAIM BIBI,JD. MIRIAM,4
63507,True,2024-10-14T00:14:16Z,-23.6536745,-46.6682945,,,21:14,607C-10,1977,1,ITAIM BIBI,JD. MIRIAM,4
15184,True,2024-10-14T00:14:41Z,-23.4106675,-46.763892,,,21:14,1020-10,35265,2,CONEXÃO VL. IÓRIO ,PERUS,3
15231,True,2024-10-14T00:14:00Z,-23.469079,-46.72462,,,21:14,1020-10,35265,2,CONEXÃO VL. IÓRIO ,PERUS,3
15229,True,2024-10-14T00:14:39Z,-23.4063975,-46.7603665,,,21:14,1020-10,35265,2,CONEXÃO VL. IÓRIO ,PERUS,3
47276,True,2024-10-14T00:14:20Z,-23.5505685,-46.436458,,,21:14,3732-10,1029,1,METRÔ ITAQUERA,CPTM JOSÉ BONIFÁCIO,1
82751,True,2024-10-14T00:14:06Z,-23.538888749999998,-46.67470525,,,21:14,875H-10,34108,2,METRÔ VL. MARIANA,TERM. LAPA,4
82701,True,2024-10-14T00:14:26Z,-23.5198375,-46.7006815,,,21:14,875H-10,34108,2,METRÔ VL. MARIANA,TERM. LAPA,4
82696,True,2024-10-14T00:14:36Z,-23.519759,-46.700522500000005,,,21:14,875H-10,34108,2,METRÔ VL. MARIANA,TERM. LAPA,4
82587,True,2024-10-14T00:14:28Z,-23.587425500000002,-46.6346115,,,21:14,875H-10,34108,2,METRÔ VL. MARIANA,TERM. LAPA,4
16139,True,2024-10-14T00:14:22Z,-23.508137,-46.705693999999994,,,21:14,9188-10,33577,2,LAPA,CAPELA DA LAGOA ,2
16364,True,2024-10-14T00:14:00Z,-23.453161,-46.736643,,,21:14,9188-10,33577,2,LAPA,CAPELA DA LAGOA ,2
22858,True,2024-10-14T00:14:30Z,-23.493608000000002,-46.6787475,,,21:14,148L-10,531,1,LAPA,COHAB ANTÁRTICA,2
22861,True,2024-10-14T00:14:01Z,-23.462044,-46.65852075,,,21:14,148L-10,531,1,LAPA,COHAB ANTÁRTICA,2
76373,True,2024-10-14T00:10:37Z,-23.6405775,-46.746764,,,21:14,6291-10,33126,2,TERM. BANDEIRA,INOCOOP CAMPO LIMPO,5
76377,True,2024-10-14T00:14:37Z,-23.5966445,-46.7084805,,,21:14,6291-10,33126,2,TERM. BANDEIRA,INOCOOP CAMPO LIMPO,5
76369,True,2024-10-14T00:14:28Z,-23.64391925,-46.776720749999996,,,21:14,6291-10,33126,2,TERM. BANDEIRA,INOCOOP CAMPO LIMPO,5
76370,True,2024-10-14T00:14:21Z,-23.57507975,-46.66874525,,,21:14,6291-10,33126,2,TERM. BANDEIRA,INOCOOP CAMPO LIMPO,5
76368,True,2024-10-14T00:13:57Z,-23.6437025,-46.7766245,,,21:14,6291-10,33126,2,TERM. BANDEIRA,INOCOOP CAMPO LIMPO,5
22670,True,2024-10-14T00:14:15Z,-23.486776499999998,-46.6808985,,,21:14,971A-10,658,1,SHOP. D,JD. PRIMAVERA,2
22606,True,2024-10-14T00:14:34Z,-23.502320499999996,-46.656497625,,,21:14,971A-10,658,1,SHOP. D,JD. PRIMAVERA,2
80936,True,2024-10-14T00:14:18Z,-23.596510374999998,-46.739776500000005,,,21:14,857R-10,34660,2,ACLIMAÇÃO,TERM. CAMPO LIMPO,4
80175,True,2024-10-14T00:14:21Z,-23.6312955,-46.773033999999996,,,21:14,857R-10,34660,2,ACLIMAÇÃO,TERM. CAMPO LIMPO,4
80176,True,2024-10-14T00:14:22Z,-23.565940499999996,-46.6509805,,,21:14,857R-10,34660,2,ACLIMAÇÃO,TERM. CAMPO LIMPO,4
80162,True,2024-10-14T00:14:31Z,-23.6305435,-46.773462499999994,,,21:14,857R-10,34660,2,ACLIMAÇÃO,TERM. CAMPO LIMPO,4
64687,True,2024-10-14T00:14:04Z,-23.732850999999997,-46.6761405,,,21:14,695D-10,32882,2,METRÔ JABAQUARA,JD. STA. BARBARA,3
64686,True,2024-10-14T00:14:19Z,-23.705064,-46.702547499999994,,,21:14,695D-10,32882,2,METRÔ JABAQUARA,JD. STA. BARBARA,3
64683,True,2024-10-14T00:14:30Z,-23.65448,-46.667337,,,21:14,695D-10,32882,2,METRÔ JABAQUARA,JD. STA. BARBARA,3
26317,True,2024-10-14T00:14:28Z,-23.491352499999998,-46.577901999999995,,,21:14,121G-10,691,1,METRÔ TUCURUVI,PQ. NOVO MUNDO,1
51134,True,2024-10-14T00:13:51Z,-23.586473249999997,-46.58061975,,,21:14,4288-10,33058,2,TERM. PQ. D. PEDRO II,PQ. STA. MADALENA,1
80399,True,2024-10-14T00:14:07Z,-23.5820035,-46.760101,,,21:14,809R-10,34835,2,TERM. PINHEIROS,RIO PEQUENO,2
80083,True,2024-10-14T00:14:17Z,-23.5737855625,-46.72626431249999,,,21:14,809R-10,34835,2,TERM. PINHEIROS,RIO PEQUENO,2
82553,True,2024-10-14T00:14:15Z,-23.553577,-46.660472,,,21:14,702U-22,35349,2,TERM. PQ. D. PEDRO II,METRÔ BUTANTÃ,3
82766,True,2024-10-14T00:14:33Z,-23.5468745,-46.630641499999996,,,21:14,702U-22,35349,2,TERM. PQ. D. PEDRO II,METRÔ BUTANTÃ,3
82763,True,2024-10-14T00:13:58Z,-23.57200775,-46.7079945,,,21:14,702U-22,35349,2,TERM. PQ. D. PEDRO II,METRÔ BUTANTÃ,3
52047,True,2024-10-14T00:13:56Z,-23.6181325,-46.6182345,,,21:14,475M-10,33111,2,TERM. AMARAL GURGEL,JD. DA SAÚDE,3
52404,True,2024-10-14T00:14:31Z,-23.548879749999998,-46.64697700000001,,,21:14,475M-10,33111,2,TERM. AMARAL GURGEL,JD. DA SAÚDE,3
52001,True,2024-10-14T00:13:29Z,-23.598104499999998,-46.615787,,,21:14,475M-10,33111,2,TERM. AMARAL GURGEL,JD. DA SAÚDE,3
73007,True,2024-10-14T00:13:59Z,-23.613308,-46.6959645,,,21:14,709A-10,34860,2,METRÔ ANA ROSA,TERM. ÁGUA ESPRAIADA,2
73936,True,2024-10-14T00:14:21Z,-23.581197500000002,-46.6633215,,,21:14,709A-10,34860,2,METRÔ ANA ROSA,TERM. ÁGUA ESPRAIADA,2
66968,True,2024-10-14T00:14:13Z,-23.828090500000002,-46.7269385,,,21:14,6L02-10,1178,1,TERM. PARELHEIROS,JD. EUCALIPTOS,1
80513,True,2024-10-14T00:14:17Z,-23.590517875,-46.802538874999996,,,21:14,8023-10,34842,2,TERM. VL. SÔNIA,CDHU MUNCK,1
82764,True,2024-10-14T00:14:24Z,-23.546301749999998,-46.75584512500001,,,21:14,7282-10,471,1,PÇA. RAMOS DE AZEVEDO,PQ. CONTINENTAL,2
82762,True,2024-10-14T00:14:27Z,-23.548117,-46.759704,,,21:14,7282-10,471,1,PÇA. RAMOS DE AZEVEDO,PQ. CONTINENTAL,2
51031,True,2024-10-14T00:14:17Z,-23.605480999999997,-46.65938625,,,21:14,4725-10,338,1,SHOP. IBIRAPUERA,VL. BRASILINA,1
47138,True,2024-10-14T00:14:14Z,-23.5881005,-46.4466185,,,21:14,3796-10,1074,1,METRÔ ITAQUERA,GLEBA DO PESSEGO,4
47565,True,2024-10-14T00:14:30Z,-23.5419105,-46.4705625,,,21:14,3796-10,1074,1,METRÔ ITAQUERA,GLEBA DO PESSEGO,4
47293,True,2024-10-14T00:14:19Z,-23.5592215,-46.465883000000005,,,21:14,3796-10,1074,1,METRÔ ITAQUERA,GLEBA DO PESSEGO,4
47843,True,2024-10-14T00:14:00Z,-23.589194,-46.446603999999994,,,21:14,3796-10,1074,1,METRÔ ITAQUERA,GLEBA DO PESSEGO,4
45116,True,2024-10-14T00:14:31Z,-23.4951915,-46.4686765,,,21:14,2719-10,932,1,METRÔ VL. MATILDE,ERMELINO MATARAZZO,6
45106,True,2024-10-14T00:14:09Z,-23.506212499999997,-46.488517,,,21:14,2719-10,932,1,METRÔ VL. MATILDE,ERMELINO MATARAZZO,6
45113,True,2024-10-14T00:14:16Z,-23.5273975,-46.528112750000005,,,21:14,2719-10,932,1,METRÔ VL. MATILDE,ERMELINO MATARAZZO,6
45096,True,2024-10-14T00:14:27Z,-23.4953355,-46.468536,,,21:14,2719-10,932,1,METRÔ VL. MATILDE,ERMELINO MATARAZZO,6
45142,True,2024-10-14T00:14:06Z,-23.531430999999998,-46.529588000000004,,,21:14,2719-10,932,1,METRÔ VL. MATILDE,ERMELINO MATARAZZO,6
45109,True,2024-10-14T00:14:19Z,-23.4953355,-46.468536,,,21:14,2719-10,932,1,METRÔ VL. MATILDE,ERMELINO MATARAZZO,6
86009,True,2024-10-14T00:13:01Z,-23.6124255,-46.753768,,,21:14,746C-10,783,1,STO. AMARO,JD. TABOÃO,3
86417,True,2024-10-14T00:14:29Z,-23.64102075,-46.723828,,,21:14,746C-10,783,1,STO. AMARO,JD. TABOÃO,3
86001,True,2024-10-14T00:13:57Z,-23.615417,-46.7425445,,,21:14,746C-10,783,1,STO. AMARO,JD. TABOÃO,3
25150,True,2024-10-14T00:14:00Z,-23.523167625,-46.653296375000004,,,21:14,179X-10,33448,2,METRÔ BARRA FUNDA,JD. FONTÁLIS,4
25145,True,2024-10-14T00:14:18Z,-23.4718735,-46.587429,,,21:14,179X-10,33448,2,METRÔ BARRA FUNDA,JD. FONTÁLIS,4
25651,True,2024-10-14T00:14:00Z,-23.516458,-46.625027,,,21:14,179X-10,33448,2,METRÔ BARRA FUNDA,JD. FONTÁLIS,4
25151,True,2024-10-14T00:14:07Z,-23.507186,-46.624774,,,21:14,179X-10,33448,2,METRÔ BARRA FUNDA,JD. FONTÁLIS,4
21034,True,2024-10-14T00:14:29Z,-23.4874285,-46.568459749999995,,,21:14,1156-10,33427,2,PÇA. DO CORREIO,VL. SABRINA,5
